,Year,Weight,Value,Commodity,Partner,PartnerISO
564,2016,40282829,352141795,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Switzerland,CHE
562,2016,8,66,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Swaziland,SWZ
541,2016,28670,178157,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Anguilla,AIA
542,2016,206670,957502,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saint Lucia,LCA
543,2016,196882,991053,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saint Pierre and Miquelon,SPM
544,2016,32974,579331,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saint Vincent and the Grenadines,VCT
545,2016,1226,15863,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",San Marino,SMR
546,2016,2915,13780,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Sao Tome and Principe,STP
547,2016,16715,547345,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saudi Arabia,SAU
548,2016,719861,3244954,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Senegal,SEN
549,2016,543242,3491854,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Serbia,SRB
550,2016,350975,2328289,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Seychelles,SYC
551,2016,50164,210184,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Sierra Leone,SLE
552,2016,448684,3059206,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",India,IND
553,2016,14225075,323621983,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Singapore,SGP
554,2016,1540859,6318696,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Slovakia,SVK
555,2016,2622754,15008030,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Viet Nam,VNM
556,2016,397351,2479393,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Slovenia,SVN
557,2016,1063475,23971045,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",South Africa,ZAF
558,2016,2647,36446,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Zimbabwe,ZWE
559,2016,8577126,108442951,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Spain,ESP
560,2016,6965,25922,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Sudan,SDN
561,2016,22941,279054,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Suriname,SUR
563,2016,36445068,176749459,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Sweden,SWE
490,2016,6618117,39739174,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Luxembourg,LUX
441,2016,13807,35123,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Dominica,DMA
488,2016,30259,87692,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Liberia,LBR
416,2016,915526,5136664,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bulgaria,BGR
417,2016,248150,1582949,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Myanmar,MMR
418,2016,61742,177194,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Burundi,BDI
419,2016,582442,1916778,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Belarus,BLR
420,2016,798439,8073776,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cambodia,KHM
421,2016,2615764,12749954,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cameroon,CMR
422,2016,55594850,368245030,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Canada,CAN
423,2016,10174,207092,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cabo Verde,CPV
424,2016,142819,2576065,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cayman Isds,CYM
425,2016,115518,522188,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Central African Rep.,CAF
426,2016,213149,1194211,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Sri Lanka,LKA
427,2016,177174,605037,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Chad,TCD
428,2016,240480,2206748,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Chile,CHL
429,2016,179000578,677007759,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",China,CHN
430,2016,1090809,7256097,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Colombia,COL
431,2016,2787,33705,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Comoros,COM
432,2016,1144659,7580180,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Congo,COG
433,2016,407496,3997709,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Dem. Rep. of the Congo,COD
434,2016,116777,1426297,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Costa Rica,CRI
435,2016,544036,4638053,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Croatia,HRV
436,2016,144445,619271,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cuba,CUB
415,2016,44305,662450,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Br. Virgin Isds,VGB
437,2016,778115,7098350,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cyprus,CYP
414,2016,11694,389870,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Belize,BLZ
412,2016,12,13,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Botswana,BWA
587,2016,23705,68464,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Zambia,ZMB
392,2016,1442246953,9131930675,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",World,WLD
393,2016,130,2409,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Afghanistan,AFG
394,2016,48672,722070,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Albania,ALB
395,2016,787679,2627819,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Algeria,DZA
396,2016,245109,2798445,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Andorra,AND
397,2016,114318,3440089,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Angola,AGO
398,2016,252313,1272225,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Antigua and Barbuda,ATG
399,2016,98239,923345,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Azerbaijan,AZE
400,2016,94140,2621940,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Argentina,ARG
401,2016,13977551,132628257,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Australia,AUS
402,2016,4565017,50235070,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Austria,AUT
403,2016,260477,2288399,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bahamas,BHS
404,2016,172349,1120631,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bahrain,BHR
405,2016,38960,150738,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bangladesh,BGD
406,2016,57239,396451,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Armenia,ARM
407,2016,238855,2856603,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Barbados,BRB
